x,y,z
-3.7884259696249316,2.433323860297575,-2.5795389660147694
-3.738799880630001,3.17725447565449,-0.5355716116160514
-4.629771259732275,1.423748017808139,-3.4755303055668816
-4.21197229404054,1.7234452083031613,-3.655739051576847
-5.287519118451783,2.2480375623560014,0.5705628678834247
-3.3508190042077115,3.545425309552024,-0.363015438429503
-4.162634792438189,2.1009126329749117,-2.614493282639197
-2.488117478721181,3.6031068533814397,-2.3184982154692237
-3.9054143995559603,2.109388320918348,-3.2609511657945767
-5.311920468828613,1.2727589263374113,-2.3433561417677247
-4.1436521211816295,1.7680872033335984,-3.666287501541387
-3.265897667084328,2.7733898778923667,-2.8525927599472456
-5.36595100974812,0.9482045042724925,-3.057220753110089
-5.581584011461931,2.1689257308204106,1.03187960916503
-4.504929027258378,2.9627206157033745,0.7282920736971583
-3.116206732610001,3.9617793549983173,0.2271256587557562
-4.619432162741831,3.015435159150298,1.0984696452993745
-4.296797318913172,2.7391563262207637,-0.48970147075533776
-2.7834582781828967,4.362959841539084,0.6307188139483659
-2.7397330308896763,3.6483635442932565,-1.5625768800294992
-4.0840941224821,2.4257595874274127,-1.9302027463906581
-4.800113399561533,2.7816902429437365,0.9270916202459207
-2.814707366521967,2.9733977351194527,-3.386024539321454
-4.842375694360697,2.700379050538185,0.8016796764613061
-2.6915472670304155,4.07269107138682,-0.4797500526183267
-3.247762637505252,3.189950975323846,-1.669763938260507
-5.552498586344803,1.9460442900881714,0.3217576069073871
-3.222687399739558,4.107110646804181,0.9650872068999812
-2.1630779678362106,3.678292809576086,-2.8960557558376663
-3.5867534063161792,2.754377485038121,-2.0993597460392572
-4.564297395985676,2.5069679343373323,-0.5112432303769389
-4.07873733738514,1.8247376039126484,-3.5454901614153265
-4.26625223166139,1.6238895964026447,-3.856252500037741
-4.086030899528248,2.140570539744717,-2.739945864733374
-2.78569977788253,4.0076180704994595,-0.39212897552134085
-6.3141905906438724,1.0526514393972644,-0.519204452570579
-4.4714089863217215,1.6987870207435152,-3.047842307632515
-4.238056664154019,2.8262059025514126,-0.3886836079852878
-4.032256467705172,3.2277244450833753,0.3387934254591345
-3.6626519600154204,2.1884131733900865,-3.594132027932979
-3.4164725976868837,2.598801543059751,-2.959699915670946
-4.066786206862613,3.1942396235598522,0.26712602341741487
-5.668209487576152,0.8735272410629467,-2.550368356297512
-2.635994447779045,3.564494387218773,-2.085256677138253
-2.8457094563144656,3.1679890899532346,-2.712808808089237
-3.5844065326880425,3.5086083737242424,0.02809596695840688
-3.2757702982973598,3.73223018646737,0.01647800958150425
-5.130590709213464,1.829385100009788,-1.1115971518108678
-3.6084984312326776,3.5137264751662567,0.17646782302102748
-5.374563205817933,1.3357194325040163,-1.8801460432225385
-4.213567840630129,2.1818831878707985,-2.2555698040202956
-2.6207963942857084,4.3476614537928,0.1496126132328197
