x,y,z
-6.106429425153383,4.27000748893582,-2.3791313097896096
-5.442276228511383,6.515849267692499,-5.156755581611334
-4.806494949060762,1.3650698034400608,-5.7755855918366015
-6.075742508381264,2.4329050199425035,-4.6782216627792925
-2.954019220701093,5.1972041822797435,-4.214388534200626
-7.571827376679936,4.717725559504832,-5.786963942813314
-3.609486001902945,4.605452520469792,-5.9598847456064545
-7.0156862153583575,4.61356312421269,-2.012682510625548
-6.156668022638249,6.836512905932562,-5.315464253634289
-6.485028993493116,2.4219807498196544,-7.32352545420437
-4.791750403192857,5.634400705858535,-2.210092840882625
-2.8718579792106937,6.041013609770493,-4.517137011886778
-3.8929010961498984,3.8780554284553785,-6.575430575457814
-3.2380308998757785,5.575009938556004,-3.5601642100384905
-6.581019430117978,5.003951345194665,-1.9595831540764372
-6.393991104381654,4.917528150209715,-5.961130581937734
-8.08732444922342,4.732050151899373,-4.917748491724953
-5.860947939245937,5.483189301661423,-7.448672581710838
-6.941567839574015,3.8952846980149314,-2.0218104028942716
-6.208915730205389,4.111806446666095,-5.223545663604563
-6.465237071722427,4.035803307277157,-5.241645029103978
-7.000837938802712,3.055507188736469,-4.902388984844345
-5.979320127271094,3.835566283247331,-7.030939997177396
-7.314260836931558,5.814010776249343,-3.5207779407832325
-5.237932433673166,6.579085188726295,-5.730811439389492
-5.301683219885459,6.213329990977784,-2.699970811837643
-4.341598981649508,5.093898457654414,-2.2466696458268083
-4.585581866487575,1.5995189233595926,-5.5874342213309
-5.136489578753122,3.0912584896092454,-5.309649600402467
-7.121411729517954,4.1084704684591795,-2.7710286711907868
-5.866477930181702,2.7189127335503347,-7.424229168914636
-3.290670921379231,4.568344269258499,-6.299093372611217
-5.754111245128249,4.756745973196308,-2.152970731715138
-5.7832714577682705,2.88987509279203,-2.2845677517243907
-7.3861151928668605,4.540154265200837,-5.358434939222477
-3.135378658741252,2.610354927732355,-4.759350911920645
-4.4342610669649725,2.858572066783866,-2.4739141661112334
-4.522329623521321,4.52702376152255,-2.3303938291758675
-6.674361157374568,2.552600857360705,-4.042150297936383
-3.7334046255172346,3.1075135695502496,-5.920493218393868
-4.007426655875503,3.8856440145076134,-2.782010005087032
-3.8484885422039516,3.6703025289066042,-3.503357846963758
-7.190265588293691,3.389371408675421,-6.022279579381841
-4.885020036577221,4.535922023435571,-4.22082154257425
-4.771586654181855,6.254693856868173,-3.8401655806645434
-4.7169982969927675,3.063777511517217,-2.987335501638606
-4.282769400420385,5.507155726851461,-3.002794399368492
-6.827705069954894,4.530230283369364,-1.9422756402729897
-6.578017799996086,3.450271187542146,-5.4012071919214915
-4.539293454401564,5.183272720337593,-4.997589358105353
-3.987321241181225,1.8302418832891525,-5.980795837211247
-4.809358861691359,3.1088653589306716,-5.67656164174204
-4.38950952230984,5.5517986507936365,-2.3034088504222603
-5.096958648546608,2.975294103402099,-2.8508933180323375
-4.703774010675446,5.061761967781645,-5.4318301261027955
-6.417204234960632,5.463204872987958,-3.8212737904100855
-3.808558993360764,3.104371468114178,-3.4386069860583124
-4.671634018893607,5.441341089124575,-4.705304341563305
-5.291518748851516,4.833724726533799,-6.853034563557715
-2.7481080510684857,4.54694945269854,-4.468267895141569
-4.6691763193862545,5.31487288360535,-3.642481864235087
-6.1860805886628,3.9540728047267013,-4.330945166057837
-4.638396714182003,5.320939497552558,-4.785431093649664
-3.2119610543596515,5.65949797646465,-6.082178970363378
-2.581434385795089,5.664892753743903,-4.470735771017408
-3.813006523869576,1.927651467205922,-3.01054457440665
-7.257030992597688,5.048539935484563,-2.927897951855501
-6.159167349515044,2.02202158181017,-4.255893241111251
-5.941571891176966,2.57110106634234,-4.413901845135969
-4.745425648349578,3.033597129553004,-4.765517920041062
-5.770858983729223,6.04853218023635,-3.192504141436434
-4.7435847247026866,5.929321772261462,-4.009896714357037
-5.789539711665113,1.785374876231257,-4.359777782111949
-4.255350818134132,5.312481677659049,-3.960113598114904
-3.9760715922860284,1.5342946741960883,-5.360568905226991
-4.411935342480935,2.7475980264513593,-4.396171011925043
-6.006122457354098,1.933782744055896,-6.5455394246088785
-4.9414804703739925,2.452210867166839,-4.47520257229022
-6.09886410547181,6.104192415014859,-3.2786887696879585
-3.8501310320131585,6.327093924929487,-4.024433942674007
-6.3299861649314835,2.07876710496292,-4.588344375119065
-3.2160332100537667,5.596568317784452,-4.54226301525704
-5.519891231075508,5.0290120932887685,-5.726885457760451
-4.186577858585624,2.1135773398817417,-4.215182345477995
-5.319663138945207,6.241661458159873,-6.4794742475218765
-5.684429363958674,6.199977620771677,-6.50338209679226
-5.021871689630318,3.381399848903322,-2.4640784056522693
-6.098498611431812,2.5528412204686175,-2.5290363222687113
-4.854845682006327,4.297604433158436,-3.513167470414608
-3.5183704941545257,3.1618137537663493,-3.79739324333834
-3.854731393765422,5.407829477918062,-5.9739397898446525
-2.372538318886192,4.4086788043998295,-5.565136746196861
-4.260099947669819,3.365487873049494,-5.50661305305763
-4.334672832375001,5.426392860524434,-5.14735867276918
-2.51652043388878,5.984235340047741,-4.616643202954865
-6.893083557949254,5.826704955991091,-5.662380514639649
-7.525827115082981,6.256302197367038,-5.595724649283001
-5.086467558913672,5.550437395518031,-6.369511067532793
-5.834492960079733,3.865648043326349,-5.7423940100592095
-2.607812287167307,4.441196798020264,-3.6267594834263397
-3.4391775564224267,5.9450372826316356,-4.128680430019685
-3.1060698109794274,4.620115751326191,-3.0133785499977908
-5.409363076326489,4.351161533501795,-3.4371525278614596
-4.438465148104931,3.1378947047880166,-3.869616983776223
-3.1983909720517403,3.0994369304742735,-5.0247336152908275
-2.653803378210702,3.702901271565029,-4.778162845327552
-4.246520486202597,6.810169124782888,-4.577007920376921
-5.157388056496205,3.287123454087512,-6.211579073151204
-3.927425019223037,1.7403850676608044,-5.642573474305401
-6.913428976550276,4.310716938707592,-2.088070119348739
-3.025667715270017,2.8530510580266855,-5.271592824522225
-7.265248408800906,6.280921603099351,-5.408040307734053
-5.361485681256522,5.740200136622295,-5.19516580410337
-3.9137882115971148,4.946696684054762,-4.376943192455813
-4.1507249842417835,3.5352963789599534,-7.062187894225234
-3.862214776361043,4.486450110600832,-4.393279378723547
-4.291219170073495,2.248106136449834,-4.9313698956845915
-5.142121167995744,6.053447853968163,-3.944105086947305
-4.406676551205328,5.67704132752502,-4.228061658806341
-3.0876358592788518,4.446630842009436,-4.051963116857047
-4.117112215916534,4.8539312387935105,-2.4309185316148345
-2.9443229282975287,4.83102799105882,-5.234909598299226
-6.244966053415454,3.5522409341858157,-2.4634633886971735
-4.36871536847806,4.042904302815739,-5.891573601613275
-7.020456296857291,6.339607467376311,-5.339061227994183
-6.323947387180957,6.8234692637212815,-4.470280595280567
-6.242020576087704,2.576432847459499,-6.888150124661408
-5.495435323326255,3.9932964156608115,-1.8335007050907515
-4.0432625947617025,1.7291561174262449,-4.406253752533842
-4.821818968846639,4.751371490224148,-2.9083493468909585
-5.567586473750831,5.111221039426866,-6.806530947797869
-4.484424011667435,3.7051383511609726,-5.733013656735177
-4.917368289842106,3.899903416182686,-5.9714656585421055
-5.0267971766520825,6.092935784360146,-4.091849764145225
-3.4152521860366916,3.9548327158750354,-6.867510428453266
-3.196719592853845,4.233509776050159,-3.996414337909617
-2.3891062428035124,4.818143526447193,-3.7923121139204583
-4.116597950248208,5.9966157305315,-2.699138709452112
-3.950378576395678,4.75686445195101,-2.5916625140785916
-4.837679846046816,6.110699792268154,-5.6690060922869865
-4.058288611021042,5.963187751748056,-5.831520050502032
-5.91890661392587,5.813426040552907,-3.7056607297273625
-5.865730116106207,2.7225814721533634,-5.149046933012918
-6.12203960257925,2.311486881545527,-3.4529897930159317
-5.808761220396701,2.786310347133896,-4.57380589426299
-5.420244396269815,2.2830942834312373,-5.534230503551827
-6.155154537323733,2.6584770416744155,-3.9256716476748825
-6.164189300538523,4.7982191857057055,-5.326243991958451
-4.766604628980107,4.1546408360135825,-4.8200474519366105
-4.575978694319578,3.37457861796147,-2.370370531388384
-3.833127469395736,6.262086363759693,-3.7395856830026837
-4.396439895063257,5.232872593810101,-6.339644322465718
-3.4857842748638217,3.946915263772043,-5.996864627387846
-6.676207772525956,4.265778117064102,-2.729679447136375
-5.81901721077926,3.582795998030452,-4.427947949491229
-2.850964650305842,5.56148833127472,-4.73957234526277
-3.5965895315698417,3.464086557528373,-4.058355755938481
-6.185896541209717,3.074987928909355,-3.590153415317557
-3.9615591703979076,4.253832946877345,-6.9347864136570045
-6.153072094039727,2.4042248748922725,-7.106556638804321
-4.767464706625488,6.389363541853104,-4.128643798168747
-7.092872921005533,3.265045838120125,-6.582880485865015
-3.241740633370099,5.5307658363175385,-5.074403075855027
-4.62804801920103,2.243119194330266,-4.41032469809074
-2.234480896679626,4.574526983205719,-4.769118600664098
-5.0537330609333955,2.3474287095916586,-7.176992302599475
-4.889280197793695,4.643158720729576,-3.1276255169999185
-6.19093931666086,3.77196400469763,-3.643094956902471
-6.173889358178328,2.9777578249406838,-4.301857688346706
-5.685413641299307,2.513987306441721,-2.751013155983678
-4.787993103791791,4.07526721388135,-3.0090833924207767
-4.618685662848296,3.7000200159450274,-3.555503195331708
-7.885062502064207,4.299750603761403,-3.7210940435828297
-2.6650516672177056,4.723476817687442,-3.0665384142820797
-5.72186331569378,1.8169671940618288,-3.2117343803047023
-4.128611042187504,6.489977603495526,-4.271676406868107
-4.119215730518926,1.9260486415365228,-5.310093553175796
-6.921517898261039,5.3596384304257505,-5.216912719715303
-2.7701876006421804,4.7985857282300515,-4.515411041083111
-6.519772544154233,5.047897063087822,-5.8225321889919925
-5.49266609062474,6.112406982559945,-3.6657970344389623
-5.6466426879792895,4.721763845235228,-4.240915253913913
-5.481892784336762,6.049392990282824,-6.208290345402257
