x,y,z
-4.927996148001069,5.128751886351074,1.6679160946914215
-1.5422601442418253,1.6618264257870203,-1.4415124170237026
-4.788138919907468,5.140766974269535,1.5244650261801587
-4.193249284093258,6.008572509161643,0.6517659879399531
-4.618670942292249,3.6319148595500335,-1.0449542261282496
-2.8092967056841647,0.5073682329179046,5.1622787791046685
-3.364204308486653,5.574107897854837,-0.5818428532728439
-5.821405151013702,5.098638197812017,3.362748783415579
-3.9026023312386218,5.903914114067474,0.2836771058499603
-2.4106260784401354,4.306331893720876,0.02841596819843417
-3.1787809895034913,0.5393101096721156,6.521658017668273
-1.1807714641335374,0.9655172095641964,-0.9548556894116058
-4.527079192078895,6.116129671585323,0.9569846765520107
-3.454378833343016,-0.5762772424954958,3.8510330035909552
-3.5450798004033954,0.9406514788552294,5.969294900525232
-6.354062365450421,6.339728320985641,0.31356266120025555
-7.373750706479348,4.301618223238182,6.418047497066079
-5.414994619958491,4.740928764449878,1.8994910200595596
-7.702400997275179,2.602004641029305,5.200732990684177
-7.312031507134323,3.9832803775346957,6.6740829095242695
-2.7163281509670583,1.9618869934200267,-1.4814364964367424
-5.131127597817671,3.8906840880679847,-0.4129122468126867
-4.244940375517941,5.909035946086627,0.7589284439602682
-2.876671315175065,-0.2797127708292422,2.9857484534382306
-7.801847328610622,3.365809652801892,4.300012223327978
-2.1014705098016595,3.9522166913495713,-1.4053843337209542
-2.6006982413724455,3.219278114447838,0.5129762267100593
-4.274737009495829,0.5706562228387051,5.054753995802381
-6.060152066746328,3.602064354878169,6.7410369524298535
-7.628707417305144,2.1903999699526784,5.633930236750804
-5.89434331442174,3.9830102126757874,5.577311629231427
-3.699183315782948,2.6409827561477535,-0.2468002902870312
-4.677384426586307,1.3580488035205214,5.515771127525504
-3.4071021874357155,2.60559342996203,-1.4883383162378903
-0.8739075880022025,0.6226914265419781,2.6676100656930473
-2.2426632435536287,3.659941457216969,0.30218988224733323
-5.147077479843613,0.1652938144800271,7.52869784561083
-4.721941197783371,3.5943245841155234,-0.20758158731484322
-2.031974644657677,0.3828448656650869,-0.498034993885653
-4.674109392914367,6.023890209465289,1.2738104788129676
-2.8014576161740448,-1.999891433752759,4.85893173184103
-6.020003468394197,4.3606169118134535,1.1225054394415328
-5.84583288566424,3.7563569270905806,5.4014225265714675
-0.8778594324507942,2.5453299138655563,-0.7395283568451783
-3.4706592223086363,5.35209756366932,-1.1522497735531743
-2.6263872918277547,0.3607845600779216,4.1224832606564945
-4.3382992100239814,3.2957527485372533,-1.0256866234324282
-5.069002365383571,6.1558389436481455,-0.5817507313834152
-8.348100117608624,4.092394447128658,5.22972575737961
-4.0445858854003145,5.714731191503634,0.6981537026172981
-2.2599818415860002,-0.07028103860313806,0.4043867228164144
-6.722866425536623,3.7228626492849974,6.916867057226966
-5.924472022816697,4.781230746375343,-0.5439566144321448
-6.301875378999976,0.8062616467173218,5.6254648206316435
-6.585663403133081,5.305605062203445,5.237950711403633
-5.778778205572457,5.7009789164377045,3.148109224716617
-7.590631631835226,3.219283116295676,4.348838428101217
-6.454410874395199,4.383169141723442,2.094999454682998
-3.0272887584826047,1.692491191111496,-0.09353918595419675
-4.400080496013819,4.33624767706844,-1.6380927263063572
